date,weekday,working_day,value
2020-01-01,2,0,3276601.0
2020-01-02,3,1,4104515.0
2020-01-03,4,1,4277206.0
2020-01-04,5,1,3938012.0
2020-01-05,6,1,3719952.0
2020-01-06,0,0,3604841.0
2020-01-07,1,1,4508396.0
2020-01-08,2,1,4683000.0
2020-01-09,3,1,4711597.0
2020-01-10,4,1,4684693.0
2020-01-11,5,1,4210343.0
2020-01-12,6,1,3988401.0
2020-01-13,0,1,4778074.0
2020-01-14,1,1,4828427.0
2020-01-15,2,1,4765776.0
2020-01-16,3,1,4711909.0
2020-01-17,4,1,4636272.0
2020-01-18,5,1,4159440.0
2020-01-19,6,1,3920928.0
2020-01-20,0,1,4834051.0
2020-01-21,1,1,4963903.0
2020-01-22,2,1,4847442.0
2020-01-23,3,1,4765863.0
2020-01-24,4,1,4703356.0
2020-01-25,5,1,4183791.0
2020-01-26,6,1,3849541.0
2020-01-27,0,1,4605611.0
2020-01-28,1,1,4613713.0
2020-01-29,2,1,4534087.0
2020-01-30,3,1,4455150.0
2020-01-31,4,1,4380423.0
2020-02-01,5,1,3882229.0
2020-02-02,6,1,3577059.0
2020-02-03,0,1,4166561.0
2020-02-04,1,1,4262291.0
2020-02-05,2,1,4318541.0
2020-02-06,3,1,4383721.0
2020-02-07,4,1,4408873.0
2020-02-08,5,1,3978106.0
2020-02-09,6,1,3700978.0
2020-02-10,0,1,4288790.0
2020-02-11,1,1,4355881.0
2020-02-12,2,1,4380645.0
2020-02-13,3,1,4344330.0
2020-02-14,4,1,4318533.0
2020-02-15,5,1,3857441.0
2020-02-16,6,1,3581788.0
2020-02-17,0,1,4216760.0
2020-02-18,1,1,4364223.0
2020-02-19,2,1,4363724.0
2020-02-20,3,1,4355420.0
2020-02-21,4,1,4289371.0
2020-02-22,5,1,3827234.0
2020-02-23,6,1,3520687.0
2020-02-24,0,1,4172590.0
2020-02-25,1,1,4241060.0
2020-02-26,2,1,4289822.0
2020-02-27,3,1,4278312.0
2020-02-28,4,1,4153019.0
2020-02-29,5,1,3827444.0
2020-03-01,6,1,3562140.0
2020-03-02,0,1,4213000.0
2020-03-03,1,1,4379982.0
2020-03-04,2,1,4317784.0
2020-03-05,3,1,4299917.0
2020-03-06,4,1,4318705.0
2020-03-07,5,1,3888091.0
2020-03-08,6,1,3592040.0
2020-03-09,0,1,4206873.0
2020-03-10,1,1,4240455.0
2020-03-11,2,1,4251344.0
2020-03-12,3,1,4208304.0
2020-03-13,4,1,4152172.0
2020-03-14,5,1,3660016.0
2020-03-15,6,1,3400008.0
2020-03-16,0,1,3991555.0
2020-03-17,1,1,4021214.0
2020-03-18,2,1,3896842.0
2020-03-19,3,1,3633178.0
2020-03-20,4,1,3698447.0
2020-03-21,5,1,3511435.0
2020-03-22,6,1,3324653.0
2020-03-23,0,1,3724209.0
2020-03-24,1,1,3772401.0
2020-03-25,2,1,3782420.0
2020-03-26,3,1,3758970.0
2020-03-27,4,1,3807026.0
2020-03-28,5,1,3445931.0
2020-03-29,6,1,3059609.0
2020-03-30,0,1,3466596.0
2020-03-31,1,1,3488382.0
2020-04-01,2,1,3442820.0
2020-04-02,3,1,3412144.0
2020-04-03,4,1,3333036.0
2020-04-04,5,1,3098446.0
2020-04-05,6,1,2952935.0
2020-04-06,0,1,3244310.0
2020-04-07,1,1,3237906.0
2020-04-08,2,1,3181027.0
2020-04-09,3,0,3039230.0
2020-04-10,4,0,2913670.0
2020-04-11,5,1,2962083.0
2020-04-12,6,1,2859121.0
2020-04-13,0,1,3088038.0
2020-04-14,1,1,3358746.0
2020-04-15,2,1,3448100.0
2020-04-16,3,1,3443742.0
2020-04-17,4,1,3418807.0
2020-04-18,5,1,3160512.0
2020-04-19,6,1,2971719.0
2020-04-20,0,1,3330946.0
2020-04-21,1,1,3459924.0
2020-04-22,2,1,3472413.0
2020-04-23,3,1,3457602.0
2020-04-24,4,1,3425319.0
2020-04-25,5,1,3192658.0
2020-04-26,6,1,2981617.0
2020-04-27,0,1,3371097.0
2020-04-28,1,1,3450344.0
2020-04-29,2,1,3463433.0
2020-04-30,3,1,3386013.0
2020-05-01,4,0,2978149.0
2020-05-02,5,1,3029908.0
2020-05-03,6,1,2941232.0
2020-05-04,0,1,3345138.0
2020-05-05,1,1,3481776.0
2020-05-06,2,1,3516873.0
2020-05-07,3,1,3467614.0
2020-05-08,4,1,3426833.0
2020-05-09,5,1,3122173.0
2020-05-10,6,1,2912461.0
2020-05-11,0,1,3363713.0
2020-05-12,1,1,3551173.0
2020-05-13,2,1,3516323.0
2020-05-14,3,1,3524500.0
2020-05-15,4,1,3446359.0
2020-05-16,5,1,3145530.0
2020-05-17,6,1,2958821.0
2020-05-18,0,1,3399587.0
2020-05-19,1,1,3507051.0
2020-05-20,2,1,3598706.0
2020-05-21,3,1,3633387.0
2020-05-22,4,1,3659520.0
2020-05-23,5,1,3328985.0
2020-05-24,6,1,3118630.0
2020-05-25,0,1,3599872.0
2020-05-26,1,1,3700772.0
2020-05-27,2,1,3729822.0
2020-05-28,3,1,3705162.0
2020-05-29,4,1,3700219.0
2020-05-30,5,1,3357965.0
2020-05-31,6,1,3105231.0
2020-06-01,0,1,3582998.0
2020-06-02,1,1,3745335.0
2020-06-03,2,1,3806278.0
2020-06-04,3,1,3725490.0
2020-06-05,4,1,3660520.0
2020-06-06,5,1,3324754.0
2020-06-07,6,1,3066333.0
2020-06-08,0,1,3550803.0
2020-06-09,1,1,3665611.0
2020-06-10,2,1,3734473.0
2020-06-11,3,1,3728123.0
2020-06-12,4,1,3692225.0
2020-06-13,5,1,3323263.0
2020-06-14,6,1,3081481.0
2020-06-15,0,1,3662145.0
2020-06-16,1,1,3755262.0
2020-06-17,2,1,3759222.0
2020-06-18,3,1,3753524.0
2020-06-19,4,1,3767697.0
2020-06-20,5,1,3490330.0
2020-06-21,6,1,3291709.0
2020-06-22,0,1,3939996.0
2020-06-23,1,1,4079618.0
2020-06-24,2,1,3839978.0
2020-06-25,3,1,4104214.0
2020-06-26,4,1,4024893.0
2020-06-27,5,1,3658070.0
2020-06-28,6,1,3484466.0
2020-06-29,0,1,4166507.0
2020-06-30,1,1,4326407.0
2020-07-01,2,1,4380147.0
2020-07-02,3,1,4384822.0
2020-07-03,4,1,4197914.0
2020-07-04,5,1,3805533.0
2020-07-05,6,1,3594453.0
2020-07-06,0,1,4341451.0
2020-07-07,1,1,4466677.0
2020-07-08,2,1,4491676.0
2020-07-09,3,1,4410916.0
2020-07-10,4,1,4315028.0
2020-07-11,5,1,3925758.0
2020-07-12,6,1,3606250.0
2020-07-13,0,1,4287810.0
2020-07-14,1,1,4317348.0
2020-07-15,2,1,4327967.0
2020-07-16,3,1,4346275.0
2020-07-17,4,1,4310005.0
2020-07-18,5,1,3918003.0
2020-07-19,6,1,3677030.0
2020-07-20,0,1,4386852.0
2020-07-21,1,1,4489243.0
2020-07-22,2,1,4446294.0
2020-07-23,3,1,4505353.0
2020-07-24,4,1,4478002.0
2020-07-25,5,1,3997696.0
2020-07-26,6,1,3779645.0
2020-07-27,0,1,4532088.0
2020-07-28,1,1,4640737.0
2020-07-29,2,1,4649022.0
2020-07-30,3,1,4701222.0
2020-07-31,4,1,4627680.0
2020-08-01,5,1,4179448.0
2020-08-02,6,1,3809513.0
2020-08-03,0,1,4222822.0
2020-08-04,1,1,4263593.0
2020-08-05,2,1,4371528.0
2020-08-06,3,1,4427981.0
2020-08-07,4,1,4422215.0
2020-08-08,5,1,3992575.0
2020-08-09,6,1,3741895.0
2020-08-10,0,1,4189799.0
2020-08-11,1,1,4168820.0
2020-08-12,2,1,4032772.0
2020-08-13,3,1,4066232.0
2020-08-14,4,1,4019878.0
2020-08-15,5,0,3558539.0
2020-08-16,6,1,3330471.0
2020-08-17,0,1,3829444.0
2020-08-18,1,1,4014405.0
2020-08-19,2,1,4123326.0
2020-08-20,3,1,4136240.0
2020-08-21,4,1,4195292.0
2020-08-22,5,1,3822182.0
2020-08-23,6,1,3522822.0
2020-08-24,0,1,4165274.0
2020-08-25,1,1,4400776.0
2020-08-26,2,1,4508774.0
2020-08-27,3,1,4543760.0
2020-08-28,4,1,4372517.0
2020-08-29,5,1,3571613.0
2020-08-30,6,1,3215011.0
2020-08-31,0,1,3864140.0
2020-09-01,1,1,3998114.0
2020-09-02,2,1,4053583.0
2020-09-03,3,1,4115199.0
2020-09-04,4,1,4135209.0
2020-09-05,5,1,3713846.0
2020-09-06,6,1,3419792.0
2020-09-07,0,1,3942129.0
2020-09-08,1,1,3989588.0
2020-09-09,2,1,4101108.0
2020-09-10,3,1,4126725.0
2020-09-11,4,1,3999549.0
2020-09-12,5,1,3725231.0
2020-09-13,6,1,3472226.0
2020-09-14,0,1,4128301.0
2020-09-15,1,1,4250982.0
2020-09-16,2,1,4313938.0
2020-09-17,3,1,4234509.0
2020-09-18,4,1,4079626.0
2020-09-19,5,1,3566160.0
2020-09-20,6,1,3276096.0
2020-09-21,0,1,3902482.0
2020-09-22,1,1,4029451.0
2020-09-23,2,1,4056344.0
2020-09-24,3,1,4052320.0
2020-09-25,4,1,3921346.0
2020-09-26,5,1,3462463.0
2020-09-27,6,1,3199703.0
2020-09-28,0,1,3801916.0
2020-09-29,1,1,3943620.0
2020-09-30,2,1,3966114.0
2020-10-01,3,1,4002749.0
2020-10-02,4,1,3972781.0
2020-10-03,5,1,3473666.0
2020-10-04,6,1,3253263.0
2020-10-05,0,1,3863449.0
2020-10-06,1,1,3966388.0
2020-10-07,2,1,4000694.0
2020-10-08,3,1,4019168.0
2020-10-09,4,1,3892236.0
2020-10-10,5,1,3482237.0
2020-10-11,6,1,3196233.0
2020-10-12,0,0,3251443.0
2020-10-13,1,1,3849616.0
2020-10-14,2,1,4011461.0
2020-10-15,3,1,4034704.0
2020-10-16,4,1,4014289.0
2020-10-17,5,1,3624510.0
2020-10-18,6,1,3330016.0
2020-10-19,0,1,3938277.0
2020-10-20,1,1,4070481.0
2020-10-21,2,1,4034581.0
2020-10-22,3,1,4055912.0
2020-10-23,4,1,3973224.0
2020-10-24,5,1,3543840.0
2020-10-25,6,1,3429216.0
2020-10-26,0,1,3924356.0
2020-10-27,1,1,4063186.0
2020-10-28,2,1,4097409.0
2020-10-29,3,1,4104081.0
2020-10-30,4,1,4043686.0
2020-10-31,5,1,3589010.0
2020-11-01,6,0,3282437.0
2020-11-02,0,1,3691896.0
2020-11-03,1,1,3996739.0
2020-11-04,2,1,4161388.0
2020-11-05,3,1,4167640.0
2020-11-06,4,1,4049384.0
2020-11-07,5,1,3615072.0
2020-11-08,6,1,3329246.0
2020-11-09,0,1,3940800.0
2020-11-10,1,1,4077698.0
2020-11-11,2,1,4123004.0
2020-11-12,3,1,4124254.0
2020-11-13,4,1,4088136.0
2020-11-14,5,1,3671712.0
2020-11-15,6,1,3337799.0
2020-11-16,0,1,3957901.0
2020-11-17,1,1,4095900.0
2020-11-18,2,1,4123692.0
2020-11-19,3,1,4080145.0
2020-11-20,4,1,4056942.0
2020-11-21,5,1,3695496.0
2020-11-22,6,1,3494218.0
2020-11-23,0,1,4190574.0
2020-11-24,1,1,4360190.0
2020-11-25,2,1,4394530.0
2020-11-26,3,1,4374137.0
2020-11-27,4,1,4333818.0
2020-11-28,5,1,3862450.0
2020-11-29,6,1,3614170.0
2020-11-30,0,1,4268152.0
2020-12-01,1,1,4285907.0
2020-12-02,2,1,4338963.0
2020-12-03,3,1,4467612.0
2020-12-04,4,1,4486421.0
2020-12-05,5,1,4089745.0
2020-12-06,6,0,3809579.0
2020-12-07,0,1,4010187.0
2020-12-08,1,0,3904601.0
2020-12-09,2,1,4554546.0
2020-12-10,3,1,4614584.0
2020-12-11,4,1,4470082.0
2020-12-12,5,1,3877545.0
2020-12-13,6,1,3680238.0
2020-12-14,0,1,4342677.0
2020-12-15,1,1,4391458.0
2020-12-16,2,1,4489695.0
2020-12-17,3,1,4477700.0
2020-12-18,4,1,4449422.0
2020-12-19,5,1,3980017.0
2020-12-20,6,1,3697116.0
2020-12-21,0,1,4287629.0
2020-12-22,1,1,4287052.0
2020-12-23,2,1,4160822.0
2020-12-24,3,1,3665693.0
2020-12-25,4,0,3249486.0
2020-12-26,5,1,3635104.0
2020-12-27,6,1,3687140.0
2020-12-28,0,1,4149036.0
2020-12-29,1,1,4185143.0
2020-12-30,2,1,4189581.0
2020-12-31,3,1,3903641.0
2021-01-01,4,0,3447073.0
2021-01-02,5,1,3867892.0
2021-01-03,6,1,3899502.0
2021-01-04,0,1,4563905.0
2021-01-05,1,1,4647728.0
2021-01-06,2,0,4026231.0
2021-01-07,3,1,4920229.0
2021-01-08,4,1,5024633.0
2021-01-09,5,1,4453040.0
2021-01-10,6,1,4234248.0
2021-01-11,0,1,4894622.0
2021-01-12,1,1,5074207.0
2021-01-13,2,1,5063772.0
2021-01-14,3,1,5038463.0
2021-01-15,4,1,4975157.0
2021-01-16,5,1,4429765.0
2021-01-17,6,1,4114808.0
2021-01-18,0,1,4805672.0
2021-01-19,1,1,4903743.0
2021-01-20,2,1,4905822.0
2021-01-21,3,1,4728292.0
2021-01-22,4,1,4580392.0
2021-01-23,5,1,4126622.0
2021-01-24,6,1,3761795.0
2021-01-25,0,1,4470663.0
2021-01-26,1,1,4438239.0
2021-01-27,2,1,4315221.0
2021-01-28,3,1,4274091.0
2021-01-29,4,1,4182768.0
2021-01-30,5,1,3846008.0
2021-01-31,6,1,3607420.0
2021-02-01,0,1,4184546.0
2021-02-02,1,1,4279406.0
2021-02-03,2,1,4264014.0
2021-02-04,3,1,4253661.0
2021-02-05,4,1,4250486.0
2021-02-06,5,1,3835359.0
2021-02-07,6,1,3629285.0
2021-02-08,0,1,4340134.0
2021-02-09,1,1,4556755.0
2021-02-10,2,1,4424690.0
2021-02-11,3,1,4366385.0
2021-02-12,4,1,4281726.0
2021-02-13,5,1,3810026.0
2021-02-14,6,1,3623200.0
2021-02-15,0,1,4261321.0
2021-02-16,1,1,4321366.0
2021-02-17,2,1,4324616.0
2021-02-18,3,1,4341119.0
2021-02-19,4,1,4299874.0
2021-02-20,5,1,3847234.0
2021-02-21,6,1,3667281.0
2021-02-22,0,1,4262300.0
2021-02-23,1,1,4313169.0
2021-02-24,2,1,4301891.0
2021-02-25,3,1,4284694.0
2021-02-26,4,1,4259867.0
2021-02-27,5,1,3815281.0
2021-02-28,6,1,3553089.0
2021-03-01,0,1,4195412.0
2021-03-02,1,1,4308682.0
2021-03-03,2,1,4287191.0
2021-03-04,3,1,4250276.0
2021-03-05,4,1,4220890.0
2021-03-06,5,1,3762634.0
2021-03-07,6,1,3553986.0
2021-03-08,0,1,4252061.0
2021-03-09,1,1,4360360.0
2021-03-10,2,1,4308790.0
2021-03-11,3,1,4245092.0
2021-03-12,4,1,4177507.0
2021-03-13,5,1,3702634.0
2021-03-14,6,1,3475485.0
2021-03-15,0,1,4137255.0
2021-03-16,1,1,4207937.0
2021-03-17,2,1,4207816.0
2021-03-18,3,1,4254006.0
2021-03-19,4,1,4040517.0
2021-03-20,5,1,3834124.0
2021-03-21,6,1,3606019.0
2021-03-22,0,1,4214942.0
2021-03-23,1,1,4243333.0
2021-03-24,2,1,4199875.0
2021-03-25,3,1,4145479.0
2021-03-26,4,1,4104919.0
2021-03-27,5,1,3704064.0
2021-03-28,6,1,3263315.0
2021-03-29,0,1,3962467.0
2021-03-30,1,1,3984613.0
2021-03-31,2,1,3897772.0
2021-04-01,3,0,3452628.0
2021-04-02,4,0,3174476.0
2021-04-03,5,1,3284395.0
2021-04-04,6,1,3136069.0
2021-04-05,0,1,3433327.0
2021-04-06,1,1,3881951.0
2021-04-07,2,1,4034244.0
2021-04-08,3,1,4066899.0
2021-04-09,4,1,4068442.0
2021-04-10,5,1,3638726.0
2021-04-11,6,1,3365750.0
2021-04-12,0,1,3939768.0
2021-04-13,1,1,4108313.0
2021-04-14,2,1,4085722.0
2021-04-15,3,1,4114432.0
2021-04-16,4,1,4059529.0
2021-04-17,5,1,3640567.0
2021-04-18,6,1,3366207.0
2021-04-19,0,1,3990157.0
2021-04-20,1,1,4064160.0
2021-04-21,2,1,4065017.0
2021-04-22,3,1,4081391.0
2021-04-23,4,1,3912160.0
2021-04-24,5,1,3541937.0
2021-04-25,6,1,3353903.0
2021-04-26,0,1,3945480.0
2021-04-27,1,1,4025484.0
2021-04-28,2,1,3983684.0
2021-04-29,3,1,3979954.0
2021-04-30,4,1,3910932.0
2021-05-01,5,0,3272449.0
2021-05-02,6,1,3163802.0
2021-05-03,0,1,3788651.0
2021-05-04,1,1,3938601.0
2021-05-05,2,1,3946874.0
2021-05-06,3,1,3923710.0
2021-05-07,4,1,3884849.0
2021-05-08,5,1,3479823.0
2021-05-09,6,1,3261671.0
2021-05-10,0,1,3818003.0
2021-05-11,1,1,3917760.0
2021-05-12,2,1,3929406.0
2021-05-13,3,1,3972195.0
2021-05-14,4,1,3918097.0
2021-05-15,5,1,3517270.0
2021-05-16,6,1,3287364.0
2021-05-17,0,1,3814466.0
2021-05-18,1,1,3978550.0
2021-05-19,2,1,4002657.0
2021-05-20,3,1,3984759.0
2021-05-21,4,1,3951885.0
2021-05-22,5,1,3525562.0
2021-05-23,6,1,3253451.0
2021-05-24,0,1,3721277.0
2021-05-25,1,1,3913549.0
2021-05-26,2,1,3963698.0
2021-05-27,3,1,3977013.0
2021-05-28,4,1,3930436.0
2021-05-29,5,1,3572254.0
2021-05-30,6,1,3305060.0
2021-05-31,0,1,3910825.0
2021-06-01,1,1,3991047.0
2021-06-02,2,1,4009366.0
2021-06-03,3,1,3996380.0
2021-06-04,4,1,3959198.0
2021-06-05,5,1,3549493.0
2021-06-06,6,1,3274731.0
2021-06-07,0,1,3946321.0
2021-06-08,1,1,4129303.0
2021-06-09,2,1,4189700.0
2021-06-10,3,1,4238249.0
2021-06-11,4,1,4190215.0
2021-06-12,5,1,3794406.0
2021-06-13,6,1,3527342.0
2021-06-14,0,1,4233168.0
2021-06-15,1,1,4362091.0
2021-06-16,2,1,4321693.0
2021-06-17,3,1,4172883.0
2021-06-18,4,1,4095464.0
2021-06-19,5,1,3679713.0
2021-06-20,6,1,3359215.0
2021-06-21,0,1,3960000.0
2021-06-22,1,1,4053345.0
2021-06-23,2,1,3985061.0
2021-06-24,3,1,3806372.0
2021-06-25,4,1,3960158.0
2021-06-26,5,1,3696809.0
2021-06-27,6,1,3436678.0
2021-06-28,0,1,4015594.0
2021-06-29,1,1,4160278.0
2021-06-30,2,1,4259103.0
2021-07-01,3,1,4266341.0
2021-07-02,4,1,4287637.0
2021-07-03,5,1,3922043.0
2021-07-04,6,1,3682324.0
2021-07-05,0,1,4339060.0
2021-07-06,1,1,4381933.0
2021-07-07,2,1,4239025.0
2021-07-08,3,1,4199339.0
2021-07-09,4,1,4268241.0
2021-07-10,5,1,3967355.0
2021-07-11,6,1,3749883.0
2021-07-12,0,1,4318212.0
2021-07-13,1,1,4228452.0
2021-07-14,2,1,4223391.0
2021-07-15,3,1,4263312.0
2021-07-16,4,1,4319520.0
2021-07-17,5,1,4006112.0
2021-07-18,6,1,3730907.0
2021-07-19,0,1,4395600.0
2021-07-20,1,1,4494578.0
2021-07-21,2,1,4552935.0
2021-07-22,3,1,4613316.0
2021-07-23,4,1,4557726.0
2021-07-24,5,1,4045760.0
2021-07-25,6,1,3679645.0
2021-07-26,0,1,4227132.0
2021-07-27,1,1,4352019.0
2021-07-28,2,1,4411493.0
2021-07-29,3,1,4480862.0
2021-07-30,4,1,4430000.0
2021-07-31,5,1,3884569.0
2021-08-01,6,1,3450744.0
2021-08-02,0,1,3929694.0
2021-08-03,1,1,4064530.0
2021-08-04,2,1,4127860.0
2021-08-05,3,1,4184412.0
2021-08-06,4,1,4152535.0
2021-08-07,5,1,3825636.0
2021-08-08,6,1,3484613.0
2021-08-09,0,1,3907714.0
2021-08-10,1,1,4044532.0
2021-08-11,2,1,4193904.0
2021-08-12,3,1,4311737.0
2021-08-13,4,1,4346661.0
2021-08-14,5,1,4184148.0
2021-08-15,6,0,3932654.0
2021-08-16,0,1,4148274.0
2021-08-17,1,1,4130939.0
2021-08-18,2,1,4108861.0
2021-08-19,3,1,4093057.0
2021-08-20,4,1,4105634.0
2021-08-21,5,1,3853616.0
2021-08-22,6,1,3625018.0
2021-08-23,0,1,4182973.0
2021-08-24,1,1,4251062.0
2021-08-25,2,1,4202427.0
2021-08-26,3,1,4259256.0
2021-08-27,4,1,4278443.0
2021-08-28,5,1,3847839.0
2021-08-29,6,1,3532355.0
2021-08-30,0,1,4099203.0
2021-08-31,1,1,4251297.0
2021-09-01,2,1,4211794.0
2021-09-02,3,1,4167337.0
2021-09-03,4,1,4161298.0
2021-09-04,5,1,3747314.0
2021-09-05,6,1,3537151.0
2021-09-06,0,1,4270790.0
2021-09-07,1,1,4383473.0
2021-09-08,2,1,4290154.0
2021-09-09,3,1,4305924.0
2021-09-10,4,1,4219562.0
2021-09-11,5,1,3765383.0
2021-09-12,6,1,3536138.0
2021-09-13,0,1,4144482.0
2021-09-14,1,1,4236761.0
2021-09-15,2,1,4196190.0
2021-09-16,3,1,4081749.0
2021-09-17,4,1,4039702.0
2021-09-18,5,1,3593557.0
2021-09-19,6,1,3299575.0
2021-09-20,0,1,3883015.0
2021-09-21,1,1,3907799.0
2021-09-22,2,1,3950906.0
2021-09-23,3,1,3957742.0
2021-09-24,4,1,3937213.0
2021-09-25,5,1,3560195.0
2021-09-26,6,1,3276256.0
2021-09-27,0,1,3890141.0
2021-09-28,1,1,4022587.0
2021-09-29,2,1,4025626.0
2021-09-30,3,1,3990377.0
2021-10-01,4,1,3958428.0
2021-10-02,5,1,3526146.0
2021-10-03,6,1,3271490.0
2021-10-04,0,1,3729677.0
2021-10-05,1,1,3867320.0
2021-10-06,2,1,3960105.0
2021-10-07,3,1,3916316.0
2021-10-08,4,1,3888398.0
2021-10-09,5,1,3473562.0
2021-10-10,6,1,3189800.0
2021-10-11,0,1,3473800.0
2021-10-12,1,0,3256978.0
2021-10-13,2,1,3798415.0
2021-10-14,3,1,3846012.0
2021-10-15,4,1,3894454.0
2021-10-16,5,1,3502666.0
2021-10-17,6,1,3262877.0
2021-10-18,0,1,3855180.0
2021-10-19,1,1,3953378.0
2021-10-20,2,1,3949784.0
2021-10-21,3,1,3925412.0
2021-10-22,4,1,3874129.0
2021-10-23,5,1,3477850.0
2021-10-24,6,1,3237831.0
2021-10-25,0,1,3825974.0
2021-10-26,1,1,3949365.0
2021-10-27,2,1,3940233.0
2021-10-28,3,1,3939560.0
2021-10-29,4,1,3961763.0
2021-10-30,5,1,3581140.0
2021-10-31,6,1,3399476.0
2021-11-01,0,0,3277507.0
2021-11-02,1,1,3842469.0
2021-11-03,2,1,3999497.0
2021-11-04,3,1,4043948.0
2021-11-05,4,1,4083045.0
2021-11-06,5,1,3730228.0
2021-11-07,6,1,3518642.0
2021-11-08,0,1,4092355.0
2021-11-09,1,1,4159232.0
2021-11-10,2,1,4223622.0
2021-11-11,3,1,4232425.0
2021-11-12,4,1,4195391.0
2021-11-13,5,1,3723039.0
2021-11-14,6,1,3487202.0
2021-11-15,0,1,4121583.0
2021-11-16,1,1,4269636.0
2021-11-17,2,1,4273644.0
2021-11-18,3,1,4312995.0
2021-11-19,4,1,4304437.0
2021-11-20,5,1,3880894.0
2021-11-21,6,1,3576299.0
2021-11-22,0,1,4254666.0
2021-11-23,1,1,4409690.0
2021-11-24,2,1,4493082.0
2021-11-25,3,1,4488395.0
2021-11-26,4,1,4462132.0
2021-11-27,5,1,4068490.0
2021-11-28,6,1,3882788.0
2021-11-29,0,1,4459168.0
2021-11-30,1,1,4530278.0
2021-12-01,2,1,4555668.0
2021-12-02,3,1,4563375.0
2021-12-03,4,1,4513324.0
2021-12-04,5,1,4050658.0
2021-12-05,6,1,3752042.0
2021-12-06,0,0,3800282.0
2021-12-07,1,1,4038840.0
2021-12-08,2,0,3870485.0
2021-12-09,3,1,4456469.0
2021-12-10,4,1,4430765.0
2021-12-11,5,1,3972995.0
2021-12-12,6,1,3693652.0
2021-12-13,0,1,4348604.0
2021-12-14,1,1,4476194.0
2021-12-15,2,1,4489292.0
2021-12-16,3,1,4508750.0
2021-12-17,4,1,4469338.0
2021-12-18,5,1,4032382.0
2021-12-19,6,1,3754429.0
2021-12-20,0,1,4416693.0
2021-12-21,1,1,4422609.0
2021-12-22,2,1,4340474.0
2021-12-23,3,1,4151490.0
2021-12-24,4,1,3585823.0
2021-12-25,5,0,3088138.0
2021-12-26,6,1,3272059.0
2021-12-27,0,1,3686647.0
2021-12-28,1,1,3729169.0
2021-12-29,2,1,3692921.0
2021-12-30,3,1,3689439.0
2021-12-31,4,1,3442250.0
